terms,TF,term_no_docs,IDF,Stemmed-words\afan_oromo__stemmed__.txt,weight___Stemmed-words\afan_oromo__stemmed__.txt,Stemmed-words\world_cup__stemmed__.txt,weight___Stemmed-words\world_cup__stemmed__.txt,Stemmed-words\Eclipse_Foundation__stemmed__.txt,weight___Stemmed-words\Eclipse_Foundation__stemmed__.txt,Stemmed-words\computerANDphone__stemmed__.txt,weight___Stemmed-words\computerANDphone__stemmed__.txt,Stemmed-words\computerANDphone__stemmed__.txt,weight___Stemmed-words\computerANDphone__stemmed__.txt,Stemmed-words\About_Ethiopia__sample_1__stemmed__.txt,weight___Stemmed-words\About_Ethiopia__sample_1__stemmed__.txt
waadaa),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
annual,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
word),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
text:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
oromoo,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
facto,2,2,0.9162907318741551,1,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0
speaker,6,2,0.9162907318741551,5,4.5814536593707755,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
(charact,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
dictionary:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
overhead,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
accept,10,2,0.9162907318741551,2,1.8325814637483102,0,0.0,8,7.330325854993241,0,0.0,0,0.0,0,0
create/typ,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
users),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
“bilisummaan,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
poesio,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(latin,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
citat,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
appli,37,3,0.5108256237659907,5,2.5541281188299534,1,0.5108256237659907,31,15.835594336745713,0,0.0,0,0.0,0,0
univers,7,1,1.6094379124341003,7,11.266065387038703,0,0.0,0,0.0,0,0.0,0,0.0,0,0
1:2,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
28.fazli,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
corpus:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
robinson,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
typist,5,1,1.6094379124341003,5,8.047189562170502,0,0.0,0,0.0,0,0.0,0,0.0,0,0
14.steriadi,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
summar,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
achiev,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
characters),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
twenty-four,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
checker,5,2,0.9162907318741551,1,0.9162907318741551,0,0.0,4,3.6651629274966204,0,0.0,0,0.0,0,0
depart,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
largest,6,2,0.9162907318741551,3,2.7488721956224653,0,0.0,0,0.0,0,0.0,0,0.0,3,2.7488721956224653
list,18,2,0.9162907318741551,3,2.7488721956224653,0,0.0,15,13.744360978112326,0,0.0,0,0.0,0,0
mechan,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
test,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(adj.),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
61-70,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
consum,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
jimma,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(2002),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
subject,23,2,0.9162907318741551,3,2.7488721956224653,0,0.0,20,18.325814637483102,0,0.0,0,0.0,0,0
(2004),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
student,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
sudan,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0.0,2,1.8325814637483102
april,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
artic,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
inventori,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(2001),2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
graphic,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
pingali,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
gabriela,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
head-point,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
major,8,3,0.5108256237659907,2,1.0216512475319814,0,0.0,2,1.0216512475319814,0,0.0,0,0.0,4,2.043302495063963
[17],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
gragg,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
budapest,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
)‘a,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
jildii-1,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
follow,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
lowland,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
33.tesema,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
homeland,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
numeric,4,4,0.22314355131420976,1,0.22314355131420976,0,0.0,1,0.22314355131420976,1,0.22314355131420976,1,0.22314355131420976,0,0
appear,5,3,0.5108256237659907,1,0.5108256237659907,1,0.5108256237659907,3,1.5324768712979722,0,0.0,0,0.0,0,0
discuss,8,2,0.9162907318741551,3,2.7488721956224653,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
1),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
high,6,2,0.9162907318741551,5,4.5814536593707755,0,0.0,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
lead,6,4,0.22314355131420976,1,0.22314355131420976,0,0.0,0,0.0,2,0.44628710262841953,2,0.44628710262841953,1,0.22314355131420976
motiv,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(1998),2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
perfor,3,2,0.9162907318741551,2,1.8325814637483102,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
number,10,2,0.9162907318741551,4,3.6651629274966204,0,0.0,6,5.497744391244931,0,0.0,0,0.0,0,0
11th,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
morphologi,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
newspap,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
vasudeva,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
held,4,3,0.5108256237659907,1,0.5108256237659907,1,0.5108256237659907,2,1.0216512475319814,0,0.0,0,0.0,0,0
freedom”,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
bahe”,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
countri,17,4,0.22314355131420976,4,0.8925742052568391,1,0.22314355131420976,3,0.6694306539426294,0,0.0,0,0.0,9,2.008291961827888
error,8,2,0.9162907318741551,3,2.7488721956224653,0,0.0,0,0.0,0,0.0,0,0.0,5,4.5814536593707755
(sequenc,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
induct,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
pair,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
solv,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(ethiopia),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
ia,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
posit,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
repetit,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
object,39,2,0.9162907318741551,4,3.6651629274966204,0,0.0,35,32.07017561559543,0,0.0,0,0.0,0,0
navigli,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
alemu,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
total,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
simplifi,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(in,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
sentenc,10,1,1.6094379124341003,10,16.094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
singl,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
logic,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
impact,7,3,0.5108256237659907,3,1.5324768712979722,0,0.0,0,0.0,2,1.0216512475319814,2,1.0216512475319814,0,0
serba,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
26:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
busi,15,5,0.0,1,0.0,0,0.0,5,0.0,4,0.0,4,0.0,1,0.0
appeal,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
economic,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
pohang,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
church,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
entry;,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
java,5,2,0.9162907318741551,3,2.7488721956224653,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
multisens,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
short,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
regular,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(good,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
perform,15,4,0.22314355131420976,3,0.6694306539426294,0,0.0,10,2.2314355131420975,1,0.22314355131420976,1,0.22314355131420976,0,0
lar,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
legitim,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
latin-bas,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
eas,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
24:,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
massiv,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
option,4,2,0.9162907318741551,1,0.9162907318741551,0,0.0,3,2.7488721956224653,0,0.0,0,0.0,0,0
[9],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
chan,8,2,0.9162907318741551,1,0.9162907318741551,0,0.0,7,6.414035123119086,0,0.0,0,0.0,0,0
2-,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
commun,30,4,0.22314355131420976,1,0.22314355131420976,0,0.0,15,3.3471532697131465,7,1.5620048591994684,7,1.5620048591994684,0,0
group,7,3,0.5108256237659907,2,1.0216512475319814,2,1.0216512475319814,0,0.0,0,0.0,0,0.0,3,1.5324768712979722
large-scal,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
thesi,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
virtual,5,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,2,1.0216512475319814,2,1.0216512475319814,0,0
modifi,53,2,0.9162907318741551,1,0.9162907318741551,0,0.0,52,47.64711805745607,0,0.0,0,0.0,0,0
ran,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
addit,37,2,0.9162907318741551,3,2.7488721956224653,0,0.0,34,31.153884883721275,0,0.0,0,0.0,0,0
caasluga,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
provid,17,5,0.0,4,0.0,0,0.0,7,0.0,2,0.0,2,0.0,2,0.0
financi,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(sov),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
year,4,4,0.22314355131420976,1,0.22314355131420976,1,0.22314355131420976,1,0.22314355131420976,0,0.0,0,0.0,1,0.22314355131420976
letter,10,1,1.6094379124341003,10,16.094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(space),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
unit,6,3,0.5108256237659907,2,1.0216512475319814,0,0.0,2,1.0216512475319814,0,0.0,0,0.0,2,1.0216512475319814
accuraci,6,1,1.6094379124341003,6,9.656627474604601,0,0.0,0,0.0,0,0.0,0,0.0,0,0
author,22,2,0.9162907318741551,1,0.9162907318741551,0,0.0,21,19.242105369357258,0,0.0,0,0.0,0,0
automat,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
structur,11,2,0.9162907318741551,10,9.162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
maximum,2,2,0.9162907318741551,1,0.9162907318741551,0,0.0,1,0.9162907318741551,0,0.0,0,0.0,0,0
knowledg,6,1,1.6094379124341003,6,9.656627474604601,0,0.0,0,0.0,0,0.0,0,0.0,0,0
subsequ,10,2,0.9162907318741551,1,0.9162907318741551,0,0.0,9,8.246616586867397,0,0.0,0,0.0,0,0
writer,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
fall,7,3,0.5108256237659907,2,1.0216512475319814,0,0.0,3,1.5324768712979722,0,0.0,0,0.0,2,1.0216512475319814
human,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
complet,17,2,0.9162907318741551,10,9.162907318741551,0,0.0,7,6.414035123119086,0,0.0,0,0.0,0,0
distribut,151,2,0.9162907318741551,1,0.9162907318741551,0,0.0,150,137.44360978112326,0,0.0,0,0.0,0,0
ma,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
(hci),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
basic,5,3,0.5108256237659907,3,1.5324768712979722,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
function,18,4,0.22314355131420976,4,0.8925742052568391,0,0.0,10,2.2314355131420975,2,0.44628710262841953,2,0.44628710262841953,0,0
pronoun;,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
finfinne,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
oromia,5,2,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0.0,4,3.6651629274966204
enhan,7,3,0.5108256237659907,3,1.5324768712979722,0,0.0,0,0.0,2,1.0216512475319814,2,1.0216512475319814,0,0
proc,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
10.atelach,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
minut,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
robe,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
written,17,2,0.9162907318741551,1,0.9162907318741551,0,0.0,16,14.660651709986482,0,0.0,0,0.0,0,0
informatica,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
hel,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
integr,12,4,0.22314355131420976,7,1.5620048591994684,0,0.0,1,0.22314355131420976,2,0.44628710262841953,2,0.44628710262841953,0,0
[7],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
stat,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
restric,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
underli,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
‘lear,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
clarkson,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
smart,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
out”),1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
neighbor,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
[5],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
promo;,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
syntactic/words/phras,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
retrieval”,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
gyver,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
stabil,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
“ba’e”,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
amount,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
fi,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
step,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
two-class,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
[10],1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
activ,3,3,0.5108256237659907,1,0.5108256237659907,0,0.0,1,0.5108256237659907,0,0.0,0,0.0,1,0.5108256237659907
(small,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
distinguis,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
cross-languag,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
“aadaa,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
21.gale,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
boole,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
(2007)“,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
benefit,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
kula,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
typic,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
reduc,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
golden,2,2,0.9162907318741551,1,0.9162907318741551,1,0.9162907318741551,0,0.0,0,0.0,0,0.0,0,0
speak,3,2,0.9162907318741551,1,0.9162907318741551,0,0.0,2,1.8325814637483102,0,0.0,0,0.0,0,0
kind,19,2,0.9162907318741551,1,0.9162907318741551,0,0.0,18,16.493233173734794,0,0.0,0,0.0,0,0
argu,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
present,4,3,0.5108256237659907,2,1.0216512475319814,0,0.0,0,0.0,1,0.5108256237659907,1,0.5108256237659907,0,0
[1],2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
kembel,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
sound,4,1,1.6094379124341003,4,6.437751649736401,0,0.0,0,0.0,0,0.0,0,0.0,0,0
free,37,3,0.5108256237659907,1,0.5108256237659907,0,0.0,34,17.368071208043684,0,0.0,0,0.0,2,1.0216512475319814
‘desig,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
adject,3,1,1.6094379124341003,3,4.828313737302301,0,0.0,0,0.0,0,0.0,0,0.0,0,0
view,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
user/domain,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
subject-verb-object,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
typing,6,1,1.6094379124341003,6,9.656627474604601,0,0.0,0,0.0,0,0.0,0,0.0,0,0
31.n,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
class,7,2,0.9162907318741551,2,1.8325814637483102,0,0.0,5,4.5814536593707755,0,0.0,0,0.0,0,0
stem,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
‘investig,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
4-9,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
56.8%,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
int’l,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
&,2,1,1.6094379124341003,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0.0,0,0
aspects;,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
32.b,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
heart,1,1,1.6094379124341003,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0.0,0,0
footbal,2,1,1.6094379124341003,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0
fédération,1,1,1.6094379124341003,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0
global,6,4,0.22314355131420976,0,0.0,1,0.22314355131420976,0,0.0,2,0.44628710262841953,2,0.44628710262841953,1,0.22314355131420976
franc,3,2,0.9162907318741551,0,0.0,2,1.8325814637483102,1,0.9162907318741551,0,0.0,0,0.0,0,0
penalti,2,1,1.6094379124341003,0,0.0,2,3.2188758248682006,0,0.0,0,0.0,0,0.0,0,0
content,17,4,0.22314355131420976,0,0.0,1,0.22314355131420976,14,3.124009718398937,1,0.22314355131420976,1,0.22314355131420976,0,0
conmebol,1,1,1.6094379124341003,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0
ti,1,1,1.6094379124341003,0,0.0,1,1.6094379124341003,0,0.0,0,0.0,0,0.0,0,0
team,8,2,0.9162907318741551,0,0.0,7,6.414035123119086,0,0.0,0,0.0,0,0.0,1,0.9162907318741551
